Clock.Information	Display.RefreshRate	Experiment	Group	RandomSeed	Session	SessionDate	SessionTime	SessionTimeUtc	Subject	TrialsFile	BlockNum	Blocks	Blocks.Cycle	Blocks.Sample	Final	MeanAccuracy	Procedure	Running	CorrectResponse	Delay1	Delay2	Delay3	Encoding.ACC	Encoding.CRESP	Encoding.DurationError	Encoding.OnsetDelay	Encoding.OnsetTime	Encoding.RESP	Encoding.RT	Encoding.RTTime	Execution.ACC	Execution.CRESP	Execution.DurationError	Execution.OnsetDelay	Execution.OnsetTime	Execution.RESP	Execution.RT	Execution.RTTime	Fixation1.ACC	Fixation1.CRESP	Fixation1.DurationError	Fixation1.OnsetDelay	Fixation1.OnsetTime	Fixation1.RESP	Fixation1.RT	Fixation1.RTTime	Fixation2.ACC	Fixation2.CRESP	Fixation2.DurationError	Fixation2.OnsetDelay	Fixation2.OnsetTime	Fixation2.RESP	Fixation2.RT	Fixation2.RTTime	Foil	Intermediate	Operator1	Operator2	Operator3	Practiced	Probe	Probe.ACC	Probe.CRESP	Probe.DurationError	Probe.OnsetDelay	Probe.OnsetTime	Probe.RESP	Probe.RT	Probe.RTTime	Procedure	Result	Rule	Running	Structure	Trials	Trials.Cycle	Trials.Sample	Type	X	Y
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	1340744632	1	02-15-2012	10	6	11029	Stim/11029-experiment.txt	1	1	1	1	No	100	BlockProc	Blocks	b	8000	6000	6000	0		-999999	0	88599	b	4311	92910	0		-999999	9	102607	b	3807	106414	0		-13	13	87612		0	0	0		-6	6	101604		0	0	20	(2, 12, 24)	TIMES	THIRD	DOUBLE	Yes	20	1	b	-999999	8	113606	b	712	114318	TrialProc	24	('TIMES', 'THIRD', 'x', 'DOUBLE', 'y')	Trials	BUxUy	1	2	1	Foil	7	6
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	1340744632	1	02-15-2012	10	6	11029	Stim/11029-experiment.txt	1	1	1	1	No	100	BlockProc	Blocks	b	0	6000	2000	0		-999999	2	122600	b	2182	124782	0		-999999	-3	126595	b	2275	128870	0		-16	16	121614		0	0	0		-11	11	125609		0	0	12	(6, 5, 11)	ADD	INCREMENT	DECREMENT	No	12	1	b	-999999	7	135605	b	617	136222	TrialProc	11	('ADD', 'INCREMENT', 'x', 'DECREMENT', 'y')	Trials	BUxUy	2	2	2	Foil	5	6
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	1340744632	1	02-15-2012	10	6	11029	Stim/11029-experiment.txt	1	1	1	1	No	100	BlockProc	Blocks	y	10000	6000	10000	0		-999999	6	140604	b	1722	142326	0		-999999	-3	154595	b	4259	158854	0		-3	3	139601		0	0	0		-11	11	153609		0	0	16	(1, 14, 14)	TIMES	DECREMENT	DOUBLE	No	14	1	y	-999999	13	165611	y	403	166014	TrialProc	14	('TIMES', 'DECREMENT', 'x', 'DOUBLE', 'y')	Trials	BUxUy	3	2	3	Correct	2	7
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	1340744632	1	02-15-2012	10	6	11029	Stim/11029-experiment.txt	1	1	1	1	No	100	BlockProc	Blocks	b	2000	4000	2000	0		-999999	2	178600	b	1342	179942	0		-999999	3	184601	b	3437	188038	0		-16	16	177614		0	0	0		-1	1	183599		0	0	4	(1, 6, 6)	TIMES	THIRD	DOUBLE	Yes	4	1	b	-999999	14	193612	b	490	194102	TrialProc	6	('TIMES', 'THIRD', 'x', 'DOUBLE', 'y')	Trials	BUxUy	4	2	4	Foil	5	3
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	1340744632	1	02-15-2012	10	6	11029	Stim/11029-experiment.txt	1	1	1	1	No	100	BlockProc	Blocks	y	4000	2000	2000	0		-999999	-5	198593	b	2525	201118	0		-999999	3	206600	b	4461	211061	0		-9	9	197607		0	0	0		-17	17	205614		0	0	8	(3, 3, 9)	TIMES	HALF	DECREMENT	No	9	1	y	-999999	7	213604	y	465	214069	TrialProc	9	('TIMES', 'HALF', 'x', 'DECREMENT', 'y')	Trials	BUxUy	5	2	5	Correct	6	4
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	1340744632	1	02-15-2012	10	6	11029	Stim/11029-experiment.txt	1	1	1	1	No	100	BlockProc	Blocks	y	2000	2000	0	0		-999999	6	218603	b	954	219557	0		-999999	1	222598	b	2775	225373	0		-19	19	217616		0	0	0		-15	15	221612		0	0	5	(1, 3, 4)	ADD	HALF	INCREMENT	Yes	4	1	y	-999999	16	227613	y	408	228021	TrialProc	4	('ADD', 'HALF', 'x', 'INCREMENT', 'y')	Trials	BUxUy	6	2	6	Correct	2	2
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	1340744632	1	02-15-2012	10	6	11029	Stim/11029-experiment.txt	1	1	1	1	No	100	BlockProc	Blocks	y	4000	4000	4000	0		-999999	8	230605	b	832	231437	0		-999999	9	236606	b	2719	239325	0		-5	5	229602		0	0	0		-6	6	235603		0	0	14	(3, 4, 12)	TIMES	THIRD	DOUBLE	Yes	12	1	y	-999999	13	243610	y	483	244093	TrialProc	12	('TIMES', 'THIRD', 'x', 'DOUBLE', 'y')	Trials	BUxUy	7	2	7	Correct	9	2
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	1340744632	1	02-15-2012	10	6	11029	Stim/11029-experiment.txt	1	1	1	1	No	100	BlockProc	Blocks	y	10000	4000	6000	0		-999999	1	250598	b	871	251469	0		-999999	3	262600	b	3229	265829	0		-15	15	249612		0	0	0		-1	1	261598		0	0	7	(1, 5, 6)	ADD	HALF	INCREMENT	Yes	6	1	y	-999999	14	271611	y	378	271989	TrialProc	6	('ADD', 'HALF', 'x', 'INCREMENT', 'y')	Trials	BUxUy	8	2	8	Correct	3	4
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	1340744632	1	02-15-2012	10	6	11029	Stim/11029-experiment.txt	1	1	1	1	No	100	BlockProc	Blocks	y	0	0	8000	0		-999999	7	280604	b	2601	283205	0		-999999	3	284599	b	4702	289301	0		-4	4	279601		0	0	0		-17	17	283613		0	0	4	(6, 2, 3)	DIVIDE	DECREMENT	THIRD	No	3	1	y	-999999	1	289598	y	495	290093	TrialProc	3	('DIVIDE', 'DECREMENT', 'x', 'THIRD', 'y')	Trials	BUxUy	9	2	9	Correct	7	8
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	1340744632	1	02-15-2012	10	6	11029	Stim/11029-experiment.txt	1	1	1	1	No	100	BlockProc	Blocks	y	6000	2000	4000	0		-999999	0	300597	b	1359	301956	0		-999999	-3	310593	y	3435	314028	0		-14	14	299611		0	0	0		-11	11	309607		0	0	8	(4, 3, 7)	ADD	HALF	INCREMENT	Yes	7	1	y	-999999	2	317598	y	374	317972	TrialProc	7	('ADD', 'HALF', 'x', 'INCREMENT', 'y')	Trials	BUxUy	10	2	10	Correct	9	2
