Clock.Information	Display.RefreshRate	Experiment	Group	RandomSeed	Session	SessionDate	SessionTime	SessionTimeUtc	Subject	TrialsFile	BlockNum	Blocks	Blocks.Cycle	Blocks.Sample	Final	MeanAccuracy	Procedure	Running	CorrectResponse	Delay1	Delay2	Delay3	Encoding.ACC	Encoding.CRESP	Encoding.DurationError	Encoding.OnsetDelay	Encoding.OnsetTime	Encoding.RESP	Encoding.RT	Encoding.RTTime	Execution.ACC	Execution.CRESP	Execution.DurationError	Execution.OnsetDelay	Execution.OnsetTime	Execution.RESP	Execution.RT	Execution.RTTime	Fixation1.ACC	Fixation1.CRESP	Fixation1.DurationError	Fixation1.OnsetDelay	Fixation1.OnsetTime	Fixation1.RESP	Fixation1.RT	Fixation1.RTTime	Fixation2.ACC	Fixation2.CRESP	Fixation2.DurationError	Fixation2.OnsetDelay	Fixation2.OnsetTime	Fixation2.RESP	Fixation2.RT	Fixation2.RTTime	Foil	Intermediate	Operator1	Operator2	Operator3	Practiced	Probe	Probe.ACC	Probe.CRESP	Probe.DurationError	Probe.OnsetDelay	Probe.OnsetTime	Probe.RESP	Probe.RT	Probe.RTTime	Procedure	Result	Rule	Running	Structure	Trials	Trials.Cycle	Trials.Sample	Type	X	Y
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	861372104	1	02-15-2012	12	8	11075	Stim/11075-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	2000	2000	10000	1		-9	9	80795		0	0	0		0	0	0		0	0	0		-6	6	79792		0	0	0		0	0	0		0	0	14	(2, 6, 12)	TIMES	HALF	DOUBLE	No	12	0		0	0	0		0	0	TrialProc	12	('TIMES', 'HALF', 'x', 'DOUBLE', 'y')	Trials	BUxUy	1	2	1	Correct	4	3
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	861372104	1	02-15-2012	12	8	11075	Stim/11075-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	b	4000	4000	2000	0		-999999	7	102793	y	3937	106730	0		-999999	4	112790	y	5700	118490	0		-4	4	101790		0	0	0		-1	1	111787		0	0	2	(3, 2, 1)	DIVIDE	DECREMENT	THIRD	No	2	1	b	-999999	3	123789	b	645	124434	TrialProc	1	('DIVIDE', 'DECREMENT', 'x', 'THIRD', 'y')	Trials	BUxUy	2	2	2	Foil	4	8
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	861372104	1	02-15-2012	12	8	11075	Stim/11075-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	b	2000	4000	4000	0		-999999	2	128788	y	4398	133186	0		-999999	9	136795	y	3135	139930	0		-15	15	127801		0	0	0		-6	6	135792		0	0	1	(2, 1, 2)	TIMES	DECREMENT	THIRD	Yes	1	1	b	-999999	2	145788	b	806	146594	TrialProc	2	('TIMES', 'DECREMENT', 'x', 'THIRD', 'y')	Trials	BUxUy	3	2	3	Foil	3	5
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	861372104	1	02-15-2012	12	8	11075	Stim/11075-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	6000	2000	0	0		-999999	6	152792	y	2514	155306	0		-999999	4	162789	b	3276	166065	0		-3	3	151789		0	0	0		-1	1	161786		0	0	3	(2, 2, 4)	TIMES	THIRD	HALF	No	4	1	y	-999999	8	169793	y	360	170153	TrialProc	4	('TIMES', 'THIRD', 'x', 'HALF', 'y')	Trials	BUxUy	4	2	4	Correct	6	5
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	861372104	1	02-15-2012	12	8	11075	Stim/11075-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	0	2000	6000	0		-999999	-1	172785	y	1657	174442	0		-999999	-4	176781	y	3372	180153	0		-13	13	171799		0	0	0		-9	9	175794		0	0	6	(3, 4, 7)	ADD	HALF	INCREMENT	Yes	7	1	y	-999999	16	183801	y	416	184217	TrialProc	7	('ADD', 'HALF', 'x', 'INCREMENT', 'y')	Trials	BUxUy	5	2	5	Correct	6	3
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	861372104	1	02-15-2012	12	8	11075	Stim/11075-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	6000	2000	2000	0		-999999	10	192795	y	2262	195057	0		-999999	6	202791	y	4002	206793	0		-7	7	191792		0	0	0		-3	3	201788		0	0	21	(15, 7, 22)	ADD	TRIPLE	DECREMENT	No	22	1	y	-999999	11	209796	y	357	210153	TrialProc	22	('ADD', 'TRIPLE', 'x', 'DECREMENT', 'y')	Trials	BUxUy	6	2	6	Correct	5	8
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	861372104	1	02-15-2012	12	8	11075	Stim/11075-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	2000	2000	2000	0		-999999	9	214794	y	1439	216233	0		-999999	10	220795	y	3614	224409	0		-6	6	213791		0	0	0		-7	7	219792		0	0	15	(7, 2, 14)	TIMES	DECREMENT	THIRD	Yes	14	1	y	-999999	14	227799	y	338	228137	TrialProc	14	('TIMES', 'DECREMENT', 'x', 'THIRD', 'y')	Trials	BUxUy	7	2	7	Correct	8	7
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	861372104	1	02-15-2012	12	8	11075	Stim/11075-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	b	6000	0	0	0		-999999	-4	232781	y	1724	234505	0		-999999	9	242794	y	3983	246777	0		-9	9	231794		0	0	0		-6	6	241791		0	0	2	(3, 1, 3)	DIVIDE	DECREMENT	HALF	No	2	1	b	-999999	7	247792	b	609	248401	TrialProc	3	('DIVIDE', 'DECREMENT', 'x', 'HALF', 'y')	Trials	BUxUy	8	2	8	Foil	4	3
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	861372104	1	02-15-2012	12	8	11075	Stim/11075-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	b	2000	10000	2000	0		-999999	-1	250784	y	1881	252665	0		-999999	1	256786	y	2439	259225	0		-13	13	249798		0	0	0		-14	14	255799		0	0	11	(4, 8, 12)	ADD	HALF	INCREMENT	Yes	11	1	b	-999999	6	269791	b	401	270192	TrialProc	12	('ADD', 'HALF', 'x', 'INCREMENT', 'y')	Trials	BUxUy	9	2	9	Foil	8	7
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	861372104	1	02-15-2012	12	8	11075	Stim/11075-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	2000	6000	4000	0		-999999	4	274789	y	1683	276472	0		-999999	6	280790	y	4346	285136	0		-18	18	273803		0	0	0		-3	3	279787		0	0	10	(18, 9, 9)	SUBTRACT	DOUBLE	TRIPLE	No	9	1	y	-999999	6	291790	y	458	292248	TrialProc	9	('SUBTRACT', 'DOUBLE', 'x', 'TRIPLE', 'y')	Trials	BUxUy	10	2	10	Correct	9	3
