Clock.Information	Display.RefreshRate	Experiment	Group	RandomSeed	Session	SessionDate	SessionTime	SessionTimeUtc	Subject	TrialsFile	BlockNum	Blocks	Blocks.Cycle	Blocks.Sample	Final	MeanAccuracy	Procedure	Running	CorrectResponse	Delay1	Delay2	Delay3	Encoding.ACC	Encoding.CRESP	Encoding.DurationError	Encoding.OnsetDelay	Encoding.OnsetTime	Encoding.RESP	Encoding.RT	Encoding.RTTime	Execution.ACC	Execution.CRESP	Execution.DurationError	Execution.OnsetDelay	Execution.OnsetTime	Execution.RESP	Execution.RT	Execution.RTTime	Fixation1.ACC	Fixation1.CRESP	Fixation1.DurationError	Fixation1.OnsetDelay	Fixation1.OnsetTime	Fixation1.RESP	Fixation1.RT	Fixation1.RTTime	Fixation2.ACC	Fixation2.CRESP	Fixation2.DurationError	Fixation2.OnsetDelay	Fixation2.OnsetTime	Fixation2.RESP	Fixation2.RT	Fixation2.RTTime	Foil	Intermediate	Operator1	Operator2	Operator3	Practiced	Probe	Probe.ACC	Probe.CRESP	Probe.DurationError	Probe.OnsetDelay	Probe.OnsetTime	Probe.RESP	Probe.RT	Probe.RTTime	Procedure	Result	Rule	Running	Structure	Trials	Trials.Cycle	Trials.Sample	Type	X	Y
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	-614364158	1	03-01-2012	15		11038	Stim/11038-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	4000	2000	8000	0		-999999	-5	55048	y	3093	58141	0		-999999	8	65061	y	6872	71933	0		-8	8	54061		0	0	0		-5	5	64058		0	0	21	(4, 6, 24)	TIMES	HALF	INCREMENT	No	24	1	y	-999999	1	74054	y	759	74813	TrialProc	24	('TIMES', 'HALF', 'x', 'INCREMENT', 'y')	Trials	BUxUy	1	2	1	Correct	8	5
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	-614364158	1	03-01-2012	15		11038	Stim/11038-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	b	8000	10000	8000	0		-999999	1	85054	y	3711	88765	0		-999999	10	99062	y	2942	102004	0		-14	14	84067		0	0	0		-7	7	98059		0	0	2	(1, 3, 3)	TIMES	DECREMENT	THIRD	Yes	2	1	b	-999999	15	112067	b	721	112788	TrialProc	3	('TIMES', 'DECREMENT', 'x', 'THIRD', 'y')	Trials	BUxUy	2	2	2	Foil	2	9
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	-614364158	1	03-01-2012	15		11038	Stim/11038-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	b	0	4000	0	0		-999999	-2	123050	y	4378	127428	0		-999999	-1	129051	y	3321	132372	0		-12	12	122064		0	0	0		-13	13	128065		0	0	6	(8, 1, 7)	SUBTRACT	DECREMENT	THIRD	No	6	1	b	-999999	9	138061	b	727	138788	TrialProc	7	('SUBTRACT', 'DECREMENT', 'x', 'THIRD', 'y')	Trials	BUxUy	3	2	3	Foil	9	4
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	-614364158	1	03-01-2012	15		11038	Stim/11038-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	b	4000	2000	0	0		-999999	1	141053	y	2791	143844	0		-999999	9	149061	y	4471	153532	0		-15	15	140067		0	0	0		-6	6	148058		0	0	34	(27, 6, 33)	ADD	TRIPLE	DOUBLE	No	34	1	b	-999999	13	156065	b	675	156740	TrialProc	33	('ADD', 'TRIPLE', 'x', 'DOUBLE', 'y')	Trials	BUxUy	4	2	4	Foil	9	3
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	-614364158	1	03-01-2012	15		11038	Stim/11038-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	2000	4000	8000	0		-999999	5	159057	y	1642	160699	1		-6	6	165058		0	0	0		-2	2	158054		0	0	0		-3	3	164055		0	0	14	(21, 6, 15)	SUBTRACT	TRIPLE	DOUBLE	Yes	15	1	b	-999999	13	156065	b	675	156740	TrialProc	15	('SUBTRACT', 'TRIPLE', 'x', 'DOUBLE', 'y')	Trials	BUxUy	5	2	5	Correct	7	3
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	-614364158	1	03-01-2012	15		11038	Stim/11038-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	4000	0	0	0		-999999	0	185051	y	1568	186619	0		-999999	7	193058	y	2929	195987	0		-14	14	184065		0	0	0		-4	4	192055		0	0	3	(4, 1, 4)	TIMES	DECREMENT	THIRD	Yes	4	1	y	-999999	16	196067	y	448	196515	TrialProc	4	('TIMES', 'DECREMENT', 'x', 'THIRD', 'y')	Trials	BUxUy	6	2	6	Correct	5	4
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	-614364158	1	03-01-2012	15		11038	Stim/11038-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	0	4000	2000	0		-999999	8	199059	y	4152	203211	0		-999999	10	205061	y	3990	209051	0		-5	5	198056		0	0	0		-7	7	204058		0	0	6	(14, 9, 5)	SUBTRACT	DOUBLE	INCREMENT	No	5	1	y	-999999	3	214054	y	597	214651	TrialProc	5	('SUBTRACT', 'DOUBLE', 'x', 'INCREMENT', 'y')	Trials	BUxUy	7	2	7	Correct	7	8
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	-614364158	1	03-01-2012	15		11038	Stim/11038-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	b	6000	2000	2000	0		-999999	1	219052	y	1343	220395	0		-999999	-2	229049	y	2866	231915	0		-15	15	218066		0	0	0		-11	11	228062		0	0	2	(21, 18, 3)	SUBTRACT	TRIPLE	DOUBLE	Yes	2	1	b	-999999	13	234064	b	690	234754	TrialProc	3	('SUBTRACT', 'TRIPLE', 'x', 'DOUBLE', 'y')	Trials	BUxUy	8	2	8	Foil	7	9
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	-614364158	1	03-01-2012	15		11038	Stim/11038-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	b	2000	4000	8000	0		-999999	-5	239046	y	2653	241699	0		-999999	-4	245046	y	4788	249834	0		-8	8	238059		0	0	0		-10	10	244060		0	0	8	(12, 3, 9)	SUBTRACT	TRIPLE	DECREMENT	No	8	1	b	-999999	6	254056	b	506	254562	TrialProc	9	('SUBTRACT', 'TRIPLE', 'x', 'DECREMENT', 'y')	Trials	BUxUy	9	2	9	Foil	4	4
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	-614364158	1	03-01-2012	15		11038	Stim/11038-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	b	6000	4000	2000	0		-999999	6	265056	y	3442	268498	0		-999999	8	277058	y	2696	279754	0		-3	3	264053		0	0	0		-5	5	276055		0	0	10	(6, 2, 12)	TIMES	DECREMENT	THIRD	Yes	10	1	b	-999999	12	284062	b	540	284602	TrialProc	12	('TIMES', 'DECREMENT', 'x', 'THIRD', 'y')	Trials	BUxUy	10	2	10	Foil	7	6
