Clock.Information	Display.RefreshRate	Experiment	Group	RandomSeed	Session	SessionDate	SessionTime	SessionTimeUtc	Subject	TrialsFile	BlockNum	Blocks	Blocks.Cycle	Blocks.Sample	Final	MeanAccuracy	Procedure	Running	CorrectResponse	Delay1	Delay2	Delay3	Encoding.ACC	Encoding.CRESP	Encoding.DurationError	Encoding.OnsetDelay	Encoding.OnsetTime	Encoding.RESP	Encoding.RT	Encoding.RTTime	Execution.ACC	Execution.CRESP	Execution.DurationError	Execution.OnsetDelay	Execution.OnsetTime	Execution.RESP	Execution.RT	Execution.RTTime	Fixation1.ACC	Fixation1.CRESP	Fixation1.DurationError	Fixation1.OnsetDelay	Fixation1.OnsetTime	Fixation1.RESP	Fixation1.RT	Fixation1.RTTime	Fixation2.ACC	Fixation2.CRESP	Fixation2.DurationError	Fixation2.OnsetDelay	Fixation2.OnsetTime	Fixation2.RESP	Fixation2.RT	Fixation2.RTTime	Foil	Intermediate	Operator1	Operator2	Operator3	Practiced	Probe	Probe.ACC	Probe.CRESP	Probe.DurationError	Probe.OnsetDelay	Probe.OnsetTime	Probe.RESP	Probe.RT	Probe.RTTime	Procedure	Result	Rule	Running	Structure	Trials	Trials.Cycle	Trials.Sample	Type	X	Y
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	982084575	1	02-02-2012	11	7	11047	Stim/11047-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	4000	2000	2000	0		-999999	5	46617	y	3819	50436	0		-999999	2	56614	y	3262	59876	0		-2	2	45614		0	0	0		-15	15	55627		0	0	5	(6, 2, 4)	SUBTRACT	INCREMENT	HALF	No	4	1	y	-999999	6	63618	y	682	64300	TrialProc	4	('SUBTRACT', 'INCREMENT', 'x', 'HALF', 'y')	Trials	BUxUy	1	2	1	Correct	5	5
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	982084575	1	02-02-2012	11	7	11047	Stim/11047-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	b	2000	6000	6000	0		-999999	4	68616	y	3916	72532	0		-999999	-5	76607	y	2917	79524	0		-18	18	67630		0	0	0		-8	8	75620		0	0	3	(1, 1, 2)	ADD	HALF	THIRD	Yes	3	1	b	-999999	5	85617	b	611	86228	TrialProc	2	('ADD', 'HALF', 'x', 'THIRD', 'y')	Trials	BUxUy	2	2	2	Foil	3	4
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	982084575	1	02-02-2012	11	7	11047	Stim/11047-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	2000	2000	2000	0		-999999	-2	94610	y	1218	95828	0		-999999	-1	100611	y	2985	103596	0		-12	12	93624		0	0	0		-13	13	99625		0	0	6	(4, 1, 5)	ADD	HALF	THIRD	Yes	5	1	y	-999999	14	105626	y	513	106139	TrialProc	5	('ADD', 'HALF', 'x', 'THIRD', 'y')	Trials	BUxUy	3	2	3	Correct	8	3
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	982084575	1	02-02-2012	11	7	11047	Stim/11047-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	b	0	8000	2000	0		-999999	-3	110608	y	1523	112131	0		-999999	9	114620	y	2647	117267	0		-11	11	109622		0	0	0		-6	6	113617		0	0	35	(18, 18, 36)	ADD	TRIPLE	DOUBLE	No	35	1	b	-999999	8	125619	b	568	126187	TrialProc	36	('ADD', 'TRIPLE', 'x', 'DOUBLE', 'y')	Trials	BUxUy	4	2	4	Foil	6	9
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	982084575	1	02-02-2012	11	7	11047	Stim/11047-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	2000	2000	6000	0		-999999	6	130617	y	1370	131987	0		-999999	8	136619	y	5112	141731	0		-3	3	129614		0	0	0		-5	5	135616		0	0	14	(21, 8, 13)	SUBTRACT	TRIPLE	DOUBLE	Yes	13	1	y	-999999	2	145613	y	590	146203	TrialProc	13	('SUBTRACT', 'TRIPLE', 'x', 'DOUBLE', 'y')	Trials	BUxUy	5	2	5	Correct	7	4
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	982084575	1	02-02-2012	11	7	11047	Stim/11047-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	b	2000	2000	4000	0		-999999	-5	154606	y	1757	156363	0		-999999	-4	160607	y	2852	163459	0		-8	8	153619		0	0	0		-10	10	159621		0	0	2	(6, 6, 1)	DIVIDE	TRIPLE	DOUBLE	No	2	1	b	-999999	11	165622	b	549	166171	TrialProc	1	('DIVIDE', 'TRIPLE', 'x', 'DOUBLE', 'y')	Trials	BUxUy	6	2	6	Foil	2	3
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	982084575	1	02-02-2012	11	7	11047	Stim/11047-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	b	6000	0	0	0		-999999	-2	172609	y	2082	174691	0		-999999	-5	182606	y	2837	185443	0		-12	12	171623		0	0	0		-8	8	181619		0	0	3	(1, 1, 2)	ADD	HALF	THIRD	Yes	3	0	b	-999999	4	185615	y	684	186299	TrialProc	2	('ADD', 'HALF', 'x', 'THIRD', 'y')	Trials	BUxUy	7	2	7	Foil	2	3
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	982084575	1	02-02-2012	11	7	11047	Stim/11047-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	b	4000	2000	4000	0		-999999	-4	188607	y	1500	190107	0		-999999	3	196614	y	3117	199731	0		-10	10	187621		0	0	0		-1	1	195612		0	0	13	(24, 10, 14)	SUBTRACT	TRIPLE	DOUBLE	Yes	13	1	b	-999999	7	203618	b	673	204291	TrialProc	14	('SUBTRACT', 'TRIPLE', 'x', 'DOUBLE', 'y')	Trials	BUxUy	8	2	8	Foil	8	5
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	982084575	1	02-02-2012	11	7	11047	Stim/11047-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	0	2000	0	0		-999999	-5	210606	y	1188	211794	0		-999999	8	214618	y	2776	217394	0		-8	8	209619		0	0	0		-5	5	213615		0	0	2	(1, 2, 3)	ADD	HALF	THIRD	Yes	3	1	y	-999999	6	219616	y	602	220218	TrialProc	3	('ADD', 'HALF', 'x', 'THIRD', 'y')	Trials	BUxUy	9	2	9	Correct	3	8
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	982084575	1	02-02-2012	11	7	11047	Stim/11047-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	4000	8000	10000	0		-999999	-2	222608	y	1986	224594	0		-999999	5	230615	y	2595	233210	0		-12	12	221622		0	0	0		-2	2	229612		0	0	4	(6, 2, 3)	DIVIDE	DOUBLE	HALF	No	3	1	y	-999999	5	241615	y	627	242242	TrialProc	3	('DIVIDE', 'DOUBLE', 'x', 'HALF', 'y')	Trials	BUxUy	10	2	10	Correct	3	4
