Clock.Information	Display.RefreshRate	Experiment	Group	RandomSeed	Session	SessionDate	SessionTime	SessionTimeUtc	Subject	TrialsFile	BlockNum	Blocks	Blocks.Cycle	Blocks.Sample	Final	MeanAccuracy	Procedure	Running	CorrectResponse	Delay1	Delay2	Delay3	Encoding.ACC	Encoding.CRESP	Encoding.DurationError	Encoding.OnsetDelay	Encoding.OnsetTime	Encoding.RESP	Encoding.RT	Encoding.RTTime	Execution.ACC	Execution.CRESP	Execution.DurationError	Execution.OnsetDelay	Execution.OnsetTime	Execution.RESP	Execution.RT	Execution.RTTime	Fixation1.ACC	Fixation1.CRESP	Fixation1.DurationError	Fixation1.OnsetDelay	Fixation1.OnsetTime	Fixation1.RESP	Fixation1.RT	Fixation1.RTTime	Fixation2.ACC	Fixation2.CRESP	Fixation2.DurationError	Fixation2.OnsetDelay	Fixation2.OnsetTime	Fixation2.RESP	Fixation2.RT	Fixation2.RTTime	Foil	Intermediate	Operator1	Operator2	Operator3	Practiced	Probe	Probe.ACC	Probe.CRESP	Probe.DurationError	Probe.OnsetDelay	Probe.OnsetTime	Probe.RESP	Probe.RT	Probe.RTTime	Procedure	Result	Rule	Running	Structure	Trials	Trials.Cycle	Trials.Sample	Type	X	Y
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	897774914	1	02-29-2012	11	7	11056	Stim/11056-experiment.txt	1	1	1	1	No	80	BlockProc	Blocks	b	0	2000	6000	0		-999999	-5	50495	y	6061	56556	0		-999999	2	58502	y	2830	61332	0		-9	9	49509		0	0	0		-16	16	57516		0	0	9	(14, 4, 10)	SUBTRACT	DOUBLE	HALF	Yes	9	1	b	-999999	1	63501	b	535	64036	TrialProc	10	('SUBTRACT', 'DOUBLE', 'x', 'HALF', 'y')	Trials	BUxUy	1	2	1	Foil	7	9
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	897774914	1	02-29-2012	11	7	11056	Stim/11056-experiment.txt	1	1	1	1	No	80	BlockProc	Blocks	y	8000	0	4000	0		-999999	-5	72495	y	3917	76412	0		-999999	3	86502	y	4621	91123	0		-8	8	71508		0	0	0		-17	17	85516		0	0	40	(14, 3, 42)	TIMES	DOUBLE	INCREMENT	No	42	1	y	-999999	2	91501	y	622	92123	TrialProc	42	('TIMES', 'DOUBLE', 'x', 'INCREMENT', 'y')	Trials	BUxUy	2	2	2	Correct	7	2
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	897774914	1	02-29-2012	11	7	11056	Stim/11056-experiment.txt	1	1	1	1	No	80	BlockProc	Blocks	y	2000	6000	8000	0		-999999	6	98505	y	4594	103099	0		-999999	-4	106495	y	6772	113267	0		-4	4	97503		0	0	0		-10	10	105509		0	0	16	(18, 1, 18)	TIMES	DOUBLE	THIRD	No	18	1	y	-999999	2	119501	y	406	119907	TrialProc	18	('TIMES', 'DOUBLE', 'x', 'THIRD', 'y')	Trials	BUxUy	3	2	3	Correct	9	5
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	897774914	1	02-29-2012	11	7	11056	Stim/11056-experiment.txt	1	1	1	1	No	80	BlockProc	Blocks	b	6000	2000	2000	0		-999999	1	130500	y	6471	136971	0		-999999	9	144508	y	3079	147587	0		-15	15	129514		0	0	0		-6	6	143505		0	0	21	(4, 5, 20)	TIMES	HALF	DECREMENT	No	21	1	b	-999999	14	151513	b	562	152075	TrialProc	20	('TIMES', 'HALF', 'x', 'DECREMENT', 'y')	Trials	BUxUy	4	2	4	Foil	9	6
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	897774914	1	02-29-2012	11	7	11056	Stim/11056-experiment.txt	1	1	1	1	No	80	BlockProc	Blocks	y	4000	10000	6000	0		5	-5	156494	y	7924	164418	0		-999999	9	144508	y	3079	147587	0		-9	9	155508		0	0	0		-6	6	143505		0	0	18	(16, 1, 16)	DIVIDE	DOUBLE	DECREMENT	No	16	1	b	-999999	14	151513	b	562	152075	TrialProc	16	('DIVIDE', 'DOUBLE', 'x', 'DECREMENT', 'y')	Trials	BUxUy	5	2	5	Correct	8	2
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	897774914	1	02-29-2012	11	7	11056	Stim/11056-experiment.txt	1	1	1	1	No	80	BlockProc	Blocks	b	2000	8000	10000	0		-999999	0	174498	y	3816	178314	0		-999999	7	182505	y	3737	186242	0		-13	13	173511		0	0	0		-4	4	181502		0	0	3	(9, 2, 4)	DIVIDE	INCREMENT	HALF	No	3	1	b	-999999	12	195510	b	468	195978	TrialProc	4	('DIVIDE', 'INCREMENT', 'x', 'HALF', 'y')	Trials	BUxUy	6	2	6	Foil	8	4
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	897774914	1	02-29-2012	11	7	11056	Stim/11056-experiment.txt	1	1	1	1	No	80	BlockProc	Blocks	b	2000	6000	4000	0		-999999	1	208499	y	3623	212122	0		-999999	8	216506	y	4984	221490	0		-15	15	207513		0	0	0		-5	5	215503		0	0	15	(16, 2, 14)	SUBTRACT	DOUBLE	HALF	Yes	15	0	b	-999999	7	227505	y	417	227922	TrialProc	14	('SUBTRACT', 'DOUBLE', 'x', 'HALF', 'y')	Trials	BUxUy	7	2	7	Foil	8	5
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	897774914	1	02-29-2012	11	7	11056	Stim/11056-experiment.txt	1	1	1	1	No	80	BlockProc	Blocks	y	4000	4000	2000	0		-999999	-5	234493	y	4100	238593	0		-999999	9	244506	y	3159	247665	0		-9	9	233507		0	0	0		-6	6	243503		0	0	15	(3, 6, 18)	TIMES	HALF	TRIPLE	No	18	1	y	-999999	2	253499	y	430	253929	TrialProc	18	('TIMES', 'HALF', 'x', 'TRIPLE', 'y')	Trials	BUxUy	8	2	8	Correct	6	2
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	897774914	1	02-29-2012	11	7	11056	Stim/11056-experiment.txt	1	1	1	1	No	80	BlockProc	Blocks	b	4000	2000	0	0		-999999	1	258498	y	4519	263017	0		-999999	-3	268494	y	6475	274969	0		-14	14	257511		0	0	0		-11	11	267508		0	0	4	(3, 2, 5)	ADD	HALF	THIRD	No	4	1	b	-999999	7	277504	b	689	278193	TrialProc	5	('ADD', 'HALF', 'x', 'THIRD', 'y')	Trials	BUxUy	9	2	9	Foil	7	6
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	897774914	1	02-29-2012	11	7	11056	Stim/11056-experiment.txt	1	1	1	1	No	80	BlockProc	Blocks	b	2000	2000	0	0		-999999	-1	280496	y	6513	287009	0		-999999	-4	290493	y	2212	292705	0		-13	13	279510		0	0	0		-10	10	289507		0	0	12	(3, 10, 13)	ADD	THIRD	INCREMENT	Yes	12	1	b	-999999	11	295508	b	429	295937	TrialProc	13	('ADD', 'THIRD', 'x', 'INCREMENT', 'y')	Trials	BUxUy	10	2	10	Foil	9	9
