Clock.Information	Display.RefreshRate	Experiment	Group	RandomSeed	Session	SessionDate	SessionTime	SessionTimeUtc	Subject	TrialsFile	BlockNum	Blocks	Blocks.Cycle	Blocks.Sample	Final	MeanAccuracy	Procedure	Running	CorrectResponse	Delay1	Delay2	Delay3	Encoding.ACC	Encoding.CRESP	Encoding.DurationError	Encoding.OnsetDelay	Encoding.OnsetTime	Encoding.RESP	Encoding.RT	Encoding.RTTime	Execution.ACC	Execution.CRESP	Execution.DurationError	Execution.OnsetDelay	Execution.OnsetTime	Execution.RESP	Execution.RT	Execution.RTTime	Fixation1.ACC	Fixation1.CRESP	Fixation1.DurationError	Fixation1.OnsetDelay	Fixation1.OnsetTime	Fixation1.RESP	Fixation1.RT	Fixation1.RTTime	Fixation2.ACC	Fixation2.CRESP	Fixation2.DurationError	Fixation2.OnsetDelay	Fixation2.OnsetTime	Fixation2.RESP	Fixation2.RT	Fixation2.RTTime	Foil	Intermediate	Operator1	Operator2	Operator3	Practiced	Probe	Probe.ACC	Probe.CRESP	Probe.DurationError	Probe.OnsetDelay	Probe.OnsetTime	Probe.RESP	Probe.RT	Probe.RTTime	Procedure	Result	Rule	Running	Structure	Trials	Trials.Cycle	Trials.Sample	Type	X	Y
<?xml version="1.0"?>\n<Clock xmlns	59.823	fMRI-RITL-Experiment	1	-1487955913	1	11-02-2011	10	5	11033	Stim/11033-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	6000	6000	2000	0		-999999	-1	65420	y	1921	67341	0		-999999	-5	75416	y	3757	79173	0		-13	13	64434		0	0	0		-9	9	74430		0	0	2	(12, 4, 3)	DIVIDE	TRIPLE	HALF	No	3	1	y	-999999	12	86433	y	804	87237	TrialProc	3	('DIVIDE', 'TRIPLE', 'x', 'HALF', 'y')	Trials	BUxUy	1	2	1	Correct	4	8
<?xml version="1.0"?>\n<Clock xmlns	59.823	fMRI-RITL-Experiment	1	-1487955913	1	11-02-2011	10	5	11033	Stim/11033-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	4000	2000	2000	0		-999999	10	91431	y	3990	95421	0		-999999	6	101427	y	7010	108437	0		-7	7	90428		0	0	0		-3	3	100424		0	0	12	(21, 10, 11)	SUBTRACT	TRIPLE	INCREMENT	No	11	0	y	-999999	6	112427	b	602	113029	TrialProc	11	('SUBTRACT', 'TRIPLE', 'x', 'INCREMENT', 'y')	Trials	BUxUy	2	2	2	Correct	7	9
<?xml version="1.0"?>\n<Clock xmlns	59.823	fMRI-RITL-Experiment	1	-1487955913	1	11-02-2011	10	5	11033	Stim/11033-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	b	2000	2000	4000	0		-999999	4	117425	y	3907	121332	0		-999999	-5	125416	y	4748	130164	0		-18	18	116439		0	0	0		-8	8	124429		0	0	4	(1, 3, 3)	TIMES	HALF	INCREMENT	No	4	1	b	-999999	16	132436	b	776	133212	TrialProc	3	('TIMES', 'HALF', 'x', 'INCREMENT', 'y')	Trials	BUxUy	3	2	3	Foil	3	2
<?xml version="1.0"?>\n<Clock xmlns	59.823	fMRI-RITL-Experiment	1	-1487955913	1	11-02-2011	10	5	11033	Stim/11033-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	b	0	2000	2000	0		-999999	4	139424	y	3660	143084	0		-999999	5	145425	y	5435	150860	0		-18	18	138438		0	0	0		-2	2	144422		0	0	13	(14, 2, 12)	SUBTRACT	DOUBLE	THIRD	No	13	1	b	-999999	15	154435	b	729	155164	TrialProc	12	('SUBTRACT', 'DOUBLE', 'x', 'THIRD', 'y')	Trials	BUxUy	4	2	4	Foil	7	6
<?xml version="1.0"?>\n<Clock xmlns	59.823	fMRI-RITL-Experiment	1	-1487955913	1	11-02-2011	10	5	11033	Stim/11033-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	0	2000	2000	0		-999999	-3	159417	y	3595	163012	0		-999999	-2	165418	y	2666	168084	0		-10	10	158430		0	0	0		-12	12	164432		0	0	5	(7, 3, 4)	SUBTRACT	DECREMENT	THIRD	Yes	4	1	y	-999999	13	170433	y	699	171132	TrialProc	4	('SUBTRACT', 'DECREMENT', 'x', 'THIRD', 'y')	Trials	BUxUy	5	2	5	Correct	8	9
<?xml version="1.0"?>\n<Clock xmlns	59.823	fMRI-RITL-Experiment	1	-1487955913	1	11-02-2011	10	5	11033	Stim/11033-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	b	4000	4000	2000	0		-999999	-5	175415	y	2973	178388	0		-999999	2	183422	y	4022	187444	0		-8	8	174428		0	0	0		-15	15	182435		0	0	6	(8, 1, 8)	TIMES	DOUBLE	THIRD	No	6	1	b	-999999	12	192432	b	692	193124	TrialProc	8	('TIMES', 'DOUBLE', 'x', 'THIRD', 'y')	Trials	BUxUy	6	2	6	Foil	4	4
<?xml version="1.0"?>\n<Clock xmlns	59.823	fMRI-RITL-Experiment	1	-1487955913	1	11-02-2011	10	5	11033	Stim/11033-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	2000	8000	2000	0		-999999	10	197430	y	2654	200084	0		-999999	-5	203415	y	7189	210604	0		-7	7	196427		0	0	0		-8	8	202428		0	0	42	(3, 16, 48)	TIMES	HALF	DOUBLE	No	48	1	y	-999999	12	220432	y	675	221107	TrialProc	48	('TIMES', 'HALF', 'x', 'DOUBLE', 'y')	Trials	BUxUy	7	2	7	Correct	7	8
<?xml version="1.0"?>\n<Clock xmlns	59.823	fMRI-RITL-Experiment	1	-1487955913	1	11-02-2011	10	5	11033	Stim/11033-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	2000	6000	6000	0		-999999	10	225430	y	2461	227891	0		-999999	-5	231415	y	5220	236635	0		-7	7	224427		0	0	0		-8	8	230428		0	0	2	(7, 4, 1)	DIVIDE	DECREMENT	INCREMENT	No	1	1	y	-999999	2	244421	y	630	245051	TrialProc	1	('DIVIDE', 'DECREMENT', 'x', 'INCREMENT', 'y')	Trials	BUxUy	8	2	8	Correct	8	3
<?xml version="1.0"?>\n<Clock xmlns	59.823	fMRI-RITL-Experiment	1	-1487955913	1	11-02-2011	10	5	11033	Stim/11033-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	b	0	10000	10000	0		-999999	-5	253414	y	2965	256379	0		-999999	6	257425	y	3210	260635	0		-8	8	252427		0	0	0		-3	3	256422		0	0	2	(1, 1, 1)	DIVIDE	HALF	THIRD	No	2	1	b	-999999	1	272420	b	743	273163	TrialProc	1	('DIVIDE', 'HALF', 'x', 'THIRD', 'y')	Trials	BUxUy	9	2	9	Foil	2	3
<?xml version="1.0"?>\n<Clock xmlns	59.823	fMRI-RITL-Experiment	1	-1487955913	1	11-02-2011	10	5	11033	Stim/11033-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	10000	4000	2000	0		-999999	7	285426	y	2697	288123	0		-999999	-2	299417	y	3906	303323	0		-4	4	284423		0	0	0		-12	12	298431		0	0	2	(9, 3, 3)	DIVIDE	INCREMENT	HALF	Yes	3	1	y	-999999	8	308427	y	536	308963	TrialProc	3	('DIVIDE', 'INCREMENT', 'x', 'HALF', 'y')	Trials	BUxUy	10	2	10	Correct	8	7
