Clock.Information	Display.RefreshRate	Experiment	Group	RandomSeed	Session	SessionDate	SessionTime	SessionTimeUtc	Subject	TrialsFile	BlockNum	Blocks	Blocks.Cycle	Blocks.Sample	Final	MeanAccuracy	Procedure	Running	CorrectResponse	Delay1	Delay2	Delay3	Encoding.ACC	Encoding.CRESP	Encoding.DurationError	Encoding.OnsetDelay	Encoding.OnsetTime	Encoding.RESP	Encoding.RT	Encoding.RTTime	Execution.ACC	Execution.CRESP	Execution.DurationError	Execution.OnsetDelay	Execution.OnsetTime	Execution.RESP	Execution.RT	Execution.RTTime	Fixation1.ACC	Fixation1.CRESP	Fixation1.DurationError	Fixation1.OnsetDelay	Fixation1.OnsetTime	Fixation1.RESP	Fixation1.RT	Fixation1.RTTime	Fixation2.ACC	Fixation2.CRESP	Fixation2.DurationError	Fixation2.OnsetDelay	Fixation2.OnsetTime	Fixation2.RESP	Fixation2.RT	Fixation2.RTTime	Foil	Intermediate	Operator1	Operator2	Operator3	Practiced	Probe	Probe.ACC	Probe.CRESP	Probe.DurationError	Probe.OnsetDelay	Probe.OnsetTime	Probe.RESP	Probe.RT	Probe.RTTime	Procedure	Result	Rule	Running	Structure	Trials	Trials.Cycle	Trials.Sample	Type	X	Y
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	-1822532728	1	03-29-2012	11	6	11043	Stim/11043-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	10000	6000	2000	0		-999999	-5	56358	y	1909	58267	0		-999999	4	70367	y	4571	74938	0		-9	9	55372		0	0	0		-1	1	69364		0	0	7	(12, 2, 6)	DIVIDE	DOUBLE	HALF	No	6	1	y	-999999	4	81366	y	516	81882	TrialProc	6	('DIVIDE', 'DOUBLE', 'x', 'HALF', 'y')	Trials	BUxUy	1	2	1	Correct	6	4
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	-1822532728	1	03-29-2012	11	6	11043	Stim/11043-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	b	10000	6000	4000	0		-999999	2	86364	y	2390	88754	0		-999999	-5	100357	y	6285	106642	0		-16	16	85378		0	0	0		-8	8	99370		0	0	14	(14, 1, 13)	SUBTRACT	DOUBLE	THIRD	Yes	14	1	b	-999999	16	113378	b	712	114090	TrialProc	13	('SUBTRACT', 'DOUBLE', 'x', 'THIRD', 'y')	Trials	BUxUy	2	2	2	Foil	7	5
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	-1822532728	1	03-29-2012	11	6	11043	Stim/11043-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	b	2000	2000	4000	0		-999999	4	120366	y	3612	123978	0		-999999	-5	128357	y	3813	132170	0		-17	17	119379		0	0	0		-8	8	127370		0	0	27	(6, 4, 24)	TIMES	TRIPLE	HALF	Yes	27	1	b	-999999	15	135377	b	569	135946	TrialProc	24	('TIMES', 'TRIPLE', 'x', 'HALF', 'y')	Trials	BUxUy	3	2	3	Foil	2	9
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	-1822532728	1	03-29-2012	11	6	11043	Stim/11043-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	b	0	2000	10000	0		-999999	2	142364	y	1925	144289	0		-999999	-2	146360	y	3338	149698	0		-16	16	141378		0	0	0		-11	11	145373		0	0	32	(12, 3, 36)	TIMES	DOUBLE	THIRD	No	32	1	b	-999999	2	153364	b	725	154089	TrialProc	36	('TIMES', 'DOUBLE', 'x', 'THIRD', 'y')	Trials	BUxUy	4	2	4	Foil	6	9
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	-1822532728	1	03-29-2012	11	6	11043	Stim/11043-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	4000	2000	6000	0		-999999	8	166369	y	1968	168337	0		-999999	-1	174360	y	2841	177201	0		-5	5	165366		0	0	0		-12	12	173373		0	0	8	(7, 2, 9)	ADD	INCREMENT	HALF	No	9	1	y	-999999	13	179374	y	547	179921	TrialProc	9	('ADD', 'INCREMENT', 'x', 'HALF', 'y')	Trials	BUxUy	5	2	5	Correct	6	4
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	-1822532728	1	03-29-2012	11	6	11043	Stim/11043-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	b	2000	2000	2000	0		-999999	7	188368	y	1729	190097	0		-999999	8	194369	y	2648	197017	0		-4	4	187365		0	0	0		-5	5	193366		0	0	15	(9, 2, 18)	TIMES	TRIPLE	HALF	Yes	15	1	b	-999999	6	199367	b	490	199857	TrialProc	18	('TIMES', 'TRIPLE', 'x', 'HALF', 'y')	Trials	BUxUy	6	2	6	Foil	3	4
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	-1822532728	1	03-29-2012	11	6	11043	Stim/11043-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	6000	0	2000	0		-999999	4	204365	y	1148	205513	0		-999999	1	214362	y	3087	217449	0		-18	18	203379		0	0	0		-15	15	213376		0	0	14	(14, 1, 13)	SUBTRACT	DOUBLE	THIRD	Yes	13	1	y	-999999	16	219377	y	432	219809	TrialProc	13	('SUBTRACT', 'DOUBLE', 'x', 'THIRD', 'y')	Trials	BUxUy	7	2	7	Correct	7	3
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	-1822532728	1	03-29-2012	11	6	11043	Stim/11043-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	6000	2000	2000	0		-999999	-2	224358	y	1058	225416	0		-999999	-5	234355	y	4077	238432	0		-12	12	223372		0	0	0		-8	8	233368		0	0	16	(18, 1, 17)	SUBTRACT	DOUBLE	THIRD	Yes	17	0	y	-999999	16	241376	b	808	242184	TrialProc	17	('SUBTRACT', 'DOUBLE', 'x', 'THIRD', 'y')	Trials	BUxUy	8	2	8	Correct	9	5
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	-1822532728	1	03-29-2012	11	6	11043	Stim/11043-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	b	4000	8000	0	0		-999999	-3	246357	y	2267	248624	0		-999999	4	254364	y	3156	257520	0		-11	11	245371		0	0	0		-1	1	253361		0	0	18	(12, 5, 17)	ADD	TRIPLE	INCREMENT	No	18	1	b	-999999	10	267370	b	518	267888	TrialProc	17	('ADD', 'TRIPLE', 'x', 'INCREMENT', 'y')	Trials	BUxUy	9	2	9	Foil	4	4
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	-1822532728	1	03-29-2012	11	6	11043	Stim/11043-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	4000	2000	2000	0		-999999	2	270362	y	2070	272432	0		-999999	9	278369	y	3143	281512	0		-16	16	269376		0	0	0		-6	6	277366		0	0	12	(14, 3, 11)	SUBTRACT	DOUBLE	DECREMENT	No	11	1	y	-999999	13	285373	y	571	285944	TrialProc	11	('SUBTRACT', 'DOUBLE', 'x', 'DECREMENT', 'y')	Trials	BUxUy	10	2	10	Correct	7	4
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	-1822532728	1	03-29-2012	11	6	11043	Stim/11043-experiment.txt	2	2	1	2	No	100	BlockProc	Blocks	b	2000	0	4000	0		-999999	3	349330	y	1901	351231	0		-999999	4	355331	y	4628	359959	0		-17	17	348344		0	0	0		-1	1	354328		0	0	3	(18, 4, 4)	DIVIDE	TRIPLE	HALF	No	3	1	b	-999999	3	360330	b	637	360967	TrialProc	4	('DIVIDE', 'TRIPLE', 'x', 'HALF', 'y')	Trials	BUxUy	11	2	11	Foil	6	8
