Clock.Information	Display.RefreshRate	Experiment	Group	RandomSeed	Session	SessionDate	SessionTime	SessionTimeUtc	Subject	TrialsFile	BlockNum	Blocks	Blocks.Cycle	Blocks.Sample	Final	MeanAccuracy	Procedure	Running	CorrectResponse	Delay1	Delay2	Delay3	Encoding.ACC	Encoding.CRESP	Encoding.DurationError	Encoding.OnsetDelay	Encoding.OnsetTime	Encoding.RESP	Encoding.RT	Encoding.RTTime	Execution.ACC	Execution.CRESP	Execution.DurationError	Execution.OnsetDelay	Execution.OnsetTime	Execution.RESP	Execution.RT	Execution.RTTime	Fixation1.ACC	Fixation1.CRESP	Fixation1.DurationError	Fixation1.OnsetDelay	Fixation1.OnsetTime	Fixation1.RESP	Fixation1.RT	Fixation1.RTTime	Fixation2.ACC	Fixation2.CRESP	Fixation2.DurationError	Fixation2.OnsetDelay	Fixation2.OnsetTime	Fixation2.RESP	Fixation2.RT	Fixation2.RTTime	Foil	Intermediate	Operator1	Operator2	Operator3	Practiced	Probe	Probe.ACC	Probe.CRESP	Probe.DurationError	Probe.OnsetDelay	Probe.OnsetTime	Probe.RESP	Probe.RT	Probe.RTTime	Procedure	Result	Rule	Running	Structure	Trials	Trials.Cycle	Trials.Sample	Type	X	Y
<?xml version="1.0"?>\n<Clock xmlns	59.821	fMRI-RITL-Experiment	1	-686624776	1	02-09-2012	11	7	11053	Stim/11053-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	b	6000	8000	2000	0		-999999	-1	86321	y	5913	92234	0		-999999	8	100330	y	4904	105234	0		-30	30	85352		0	0	0		-5	5	99327		0	0	4	(5, 2, 3)	SUBTRACT	DECREMENT	HALF	No	4	1	b	-999999	13	113335	b	803	114138	TrialProc	3	('SUBTRACT', 'DECREMENT', 'x', 'HALF', 'y')	Trials	BUxUy	1	2	1	Foil	6	5
<?xml version="1.0"?>\n<Clock xmlns	59.821	fMRI-RITL-Experiment	1	-686624776	1	02-09-2012	11	7	11053	Stim/11053-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	2000	4000	4000	0		-999999	-5	118317	y	2301	120618	0		-999999	-4	124318	y	3276	127594	0		-8	8	117330		0	0	0		-9	9	123331		0	0	3	(1, 3, 4)	ADD	HALF	THIRD	Yes	4	1	y	-999999	6	133328	y	554	133882	TrialProc	4	('ADD', 'HALF', 'x', 'THIRD', 'y')	Trials	BUxUy	2	2	2	Correct	2	9
<?xml version="1.0"?>\n<Clock xmlns	59.821	fMRI-RITL-Experiment	1	-686624776	1	02-09-2012	11	7	11053	Stim/11053-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	b	8000	8000	8000	0		-999999	10	140332	y	3566	143898	0		-999999	2	154324	y	2278	156602	0		-7	7	139329		0	0	0		-15	15	153337		0	0	6	(7, 2, 5)	SUBTRACT	INCREMENT	DECREMENT	Yes	6	1	b	-999999	1	165323	b	607	165930	TrialProc	5	('SUBTRACT', 'INCREMENT', 'x', 'DECREMENT', 'y')	Trials	BUxUy	3	2	3	Foil	6	3
<?xml version="1.0"?>\n<Clock xmlns	59.821	fMRI-RITL-Experiment	1	-686624776	1	02-09-2012	11	7	11053	Stim/11053-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	b	0	2000	6000	0		-999999	1	176323	y	1614	177937	0		-999999	-3	180318	y	4259	184577	0		-14	14	175336		0	0	0		-11	11	179332		0	0	2	(2, 1, 3)	ADD	HALF	THIRD	Yes	2	1	b	-999999	2	187323	b	782	188105	TrialProc	3	('ADD', 'HALF', 'x', 'THIRD', 'y')	Trials	BUxUy	4	2	4	Foil	5	5
<?xml version="1.0"?>\n<Clock xmlns	59.821	fMRI-RITL-Experiment	1	-686624776	1	02-09-2012	11	7	11053	Stim/11053-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	8000	6000	10000	0		-999999	-5	196316	y	2821	199137	0		-999999	-3	208318	y	4683	213001	0		-8	8	195329		0	0	0		-11	11	207332		0	0	8	(14, 2, 7)	DIVIDE	DOUBLE	THIRD	No	7	0	y	-999999	13	219334	b	1003	220337	TrialProc	7	('DIVIDE', 'DOUBLE', 'x', 'THIRD', 'y')	Trials	BUxUy	5	2	5	Correct	7	6
<?xml version="1.0"?>\n<Clock xmlns	59.821	fMRI-RITL-Experiment	1	-686624776	1	02-09-2012	11	7	11053	Stim/11053-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	b	0	2000	8000	0		-999999	2	232323	y	2102	234425	0		-999999	-3	236318	y	6307	242625	0		-16	16	231337		0	0	0		-11	11	235332		0	0	5	(8, 2, 4)	DIVIDE	INCREMENT	THIRD	No	5	1	b	-999999	7	245328	b	961	246289	TrialProc	4	('DIVIDE', 'INCREMENT', 'x', 'THIRD', 'y')	Trials	BUxUy	6	2	6	Foil	7	8
<?xml version="1.0"?>\n<Clock xmlns	59.821	fMRI-RITL-Experiment	1	-686624776	1	02-09-2012	11	7	11053	Stim/11053-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	0	2000	2000	0		-999999	7	256328	y	4337	260665	0		-999999	0	262329	y	2232	264561	0		-4	4	255325		0	0	0		-14	14	261343		0	0	16	(5, 10, 15)	ADD	DECREMENT	INCREMENT	No	15	1	y	-999999	6	267327	y	506	267833	TrialProc	15	('ADD', 'DECREMENT', 'x', 'INCREMENT', 'y')	Trials	BUxUy	7	2	7	Correct	6	9
<?xml version="1.0"?>\n<Clock xmlns	59.821	fMRI-RITL-Experiment	1	-686624776	1	02-09-2012	11	7	11053	Stim/11053-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	2000	2000	4000	0		-999999	-4	272325	y	3035	275360	0		-999999	-4	280316	y	6060	286376	0		-10	10	271339		0	0	0		-10	10	279330		0	0	4	(4, 1, 5)	ADD	HALF	THIRD	Yes	5	1	y	-999999	6	289326	y	906	290232	TrialProc	5	('ADD', 'HALF', 'x', 'THIRD', 'y')	Trials	BUxUy	8	2	8	Correct	8	5
<?xml version="1.0"?>\n<Clock xmlns	59.821	fMRI-RITL-Experiment	1	-686624776	1	02-09-2012	11	7	11053	Stim/11053-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	b	2000	2000	0	0		-999999	10	296330	y	3350	299680	0		-999999	1	304321	y	6615	310936	0		-7	7	295327		0	0	0		-14	14	303334		0	0	18	(27, 8, 19)	SUBTRACT	TRIPLE	DOUBLE	No	18	1	b	-999999	11	313331	b	1093	314424	TrialProc	19	('SUBTRACT', 'TRIPLE', 'x', 'DOUBLE', 'y')	Trials	BUxUy	9	2	9	Foil	9	4
<?xml version="1.0"?>\n<Clock xmlns	59.821	fMRI-RITL-Experiment	1	-686624776	1	02-09-2012	11	7	11053	Stim/11053-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	2000	4000	2000	0		-999999	-5	316323	y	3045	319368	0		-999999	2	324330	y	2750	327080	0		-9	9	315337		0	0	0		-16	16	323344		0	0	4	(5, 2, 3)	SUBTRACT	INCREMENT	DECREMENT	Yes	3	1	y	-999999	14	331334	y	530	331864	TrialProc	3	('SUBTRACT', 'INCREMENT', 'x', 'DECREMENT', 'y')	Trials	BUxUy	10	2	10	Correct	4	3
