Clock.Information	Display.RefreshRate	Experiment	Group	RandomSeed	Session	SessionDate	SessionTime	SessionTimeUtc	Subject	TrialsFile	BlockNum	Blocks	Blocks.Cycle	Blocks.Sample	Final	MeanAccuracy	Procedure	Running	CorrectResponse	Delay1	Delay2	Delay3	Encoding.ACC	Encoding.CRESP	Encoding.DurationError	Encoding.OnsetDelay	Encoding.OnsetTime	Encoding.RESP	Encoding.RT	Encoding.RTTime	Execution.ACC	Execution.CRESP	Execution.DurationError	Execution.OnsetDelay	Execution.OnsetTime	Execution.RESP	Execution.RT	Execution.RTTime	Fixation1.ACC	Fixation1.CRESP	Fixation1.DurationError	Fixation1.OnsetDelay	Fixation1.OnsetTime	Fixation1.RESP	Fixation1.RT	Fixation1.RTTime	Fixation2.ACC	Fixation2.CRESP	Fixation2.DurationError	Fixation2.OnsetDelay	Fixation2.OnsetTime	Fixation2.RESP	Fixation2.RT	Fixation2.RTTime	Foil	Intermediate	Operator1	Operator2	Operator3	Practiced	Probe	Probe.ACC	Probe.CRESP	Probe.DurationError	Probe.OnsetDelay	Probe.OnsetTime	Probe.RESP	Probe.RT	Probe.RTTime	Procedure	Result	Rule	Running	Structure	Trials	Trials.Cycle	Trials.Sample	Type	X	Y
<?xml version="1.0"?>\n<Clock xmlns	59.823	fMRI-RITL-Experiment	1	-53519952	1	02-28-2012	14		11028	Stim/11028-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	2000	6000	2000	0		-999999	2	103582	y	3974	107556	0		-999999	9	111589	y	3663	115252	0		-49	49	102629		0	0	0		-6	6	110586		0	0	29	(1, 27, 28)	ADD	THIRD	TRIPLE	No	28	1	y	-999999	8	122588	y	920	123508	TrialProc	28	('ADD', 'THIRD', 'x', 'TRIPLE', 'y')	Trials	BUxUy	1	2	1	Correct	3	9
<?xml version="1.0"?>\n<Clock xmlns	59.823	fMRI-RITL-Experiment	1	-53519952	1	02-28-2012	14		11028	Stim/11028-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	b	2000	2000	8000	0		-999999	6	127586	y	1154	128740	1		-8	8	133588		0	0	0		-3	3	126583		0	0	0		-5	5	132585		0	0	7	(8, 2, 6)	SUBTRACT	DOUBLE	THIRD	No	7	1	y	-999999	8	122588	y	920	123508	TrialProc	6	('SUBTRACT', 'DOUBLE', 'x', 'THIRD', 'y')	Trials	BUxUy	2	2	2	Foil	4	8
<?xml version="1.0"?>\n<Clock xmlns	59.823	fMRI-RITL-Experiment	1	-53519952	1	02-28-2012	14		11028	Stim/11028-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	4000	4000	0	0		-999999	1	153580	y	1439	155019	0		-999999	1	161588	y	6151	167739	0		-15	15	152594		0	0	0		-14	14	160601		0	0	12	(27, 2, 13)	DIVIDE	TRIPLE	HALF	Yes	13	1	y	-999999	8	172587	y	608	173195	TrialProc	13	('DIVIDE', 'TRIPLE', 'x', 'HALF', 'y')	Trials	BUxUy	3	2	3	Correct	9	5
<?xml version="1.0"?>\n<Clock xmlns	59.823	fMRI-RITL-Experiment	1	-53519952	1	02-28-2012	14		11028	Stim/11028-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	8000	0	10000	0		-999999	0	175579	y	1600	177179	0		-999999	3	187582	y	2525	190107	0		-14	14	174593		0	0	0		-16	16	186595		0	0	18	(2, 10, 20)	TIMES	DECREMENT	DOUBLE	Yes	20	1	y	-999999	4	190591	y	668	191259	TrialProc	20	('TIMES', 'DECREMENT', 'x', 'DOUBLE', 'y')	Trials	BUxUy	4	2	4	Correct	3	5
<?xml version="1.0"?>\n<Clock xmlns	59.823	fMRI-RITL-Experiment	1	-53519952	1	02-28-2012	14		11028	Stim/11028-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	b	2000	10000	4000	0		-999999	9	203596	y	1687	205283	0		-999999	1	209580	y	3079	212659	0		-6	6	202593		0	0	0		-15	15	208594		0	0	28	(2, 12, 24)	TIMES	DECREMENT	DOUBLE	Yes	28	1	b	-999999	6	224592	b	938	225530	TrialProc	24	('TIMES', 'DECREMENT', 'x', 'DOUBLE', 'y')	Trials	BUxUy	5	2	5	Foil	3	6
<?xml version="1.0"?>\n<Clock xmlns	59.823	fMRI-RITL-Experiment	1	-53519952	1	02-28-2012	14		11028	Stim/11028-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	8000	0	2000	0		-999999	10	231596	y	1870	233466	0		-999999	-4	243582	y	3412	246994	0		-7	7	230593		0	0	0		-9	9	242595		0	0	10	(3, 4, 12)	TIMES	DECREMENT	HALF	No	12	1	y	-999999	11	248597	y	757	249354	TrialProc	12	('TIMES', 'DECREMENT', 'x', 'HALF', 'y')	Trials	BUxUy	6	2	6	Correct	4	9
<?xml version="1.0"?>\n<Clock xmlns	59.823	fMRI-RITL-Experiment	1	-53519952	1	02-28-2012	14		11028	Stim/11028-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	b	2000	2000	0	0		-999999	9	253595	y	2135	255730	0		-999999	1	259579	y	3431	263010	0		-6	6	252592		0	0	0		-15	15	258593		0	0	21	(5, 4, 20)	TIMES	INCREMENT	DECREMENT	No	21	1	b	-999999	14	266600	b	746	267346	TrialProc	20	('TIMES', 'INCREMENT', 'x', 'DECREMENT', 'y')	Trials	BUxUy	7	2	7	Foil	4	5
<?xml version="1.0"?>\n<Clock xmlns	59.823	fMRI-RITL-Experiment	1	-53519952	1	02-28-2012	14		11028	Stim/11028-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	4000	2000	8000	0		-999999	6	269592	y	1338	270930	0		-999999	-3	277583	y	3643	281226	0		-4	4	268590		0	0	0		-11	11	276597		0	0	6	(2, 4, 8)	TIMES	DECREMENT	DOUBLE	Yes	8	1	y	-999999	1	284587	y	1119	285706	TrialProc	8	('TIMES', 'DECREMENT', 'x', 'DOUBLE', 'y')	Trials	BUxUy	8	2	8	Correct	3	2
<?xml version="1.0"?>\n<Clock xmlns	59.823	fMRI-RITL-Experiment	1	-53519952	1	02-28-2012	14		11028	Stim/11028-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	b	10000	4000	0	0		-999999	0	295586	y	1368	296954	0		-999999	10	309595	y	5966	315561	0		-14	14	294600		0	0	0		-7	7	308592		0	0	18	(1, 16, 16)	TIMES	THIRD	DOUBLE	No	18	1	b	-999999	9	320594	b	903	321497	TrialProc	16	('TIMES', 'THIRD', 'x', 'DOUBLE', 'y')	Trials	BUxUy	9	2	9	Foil	4	8
<?xml version="1.0"?>\n<Clock xmlns	59.823	fMRI-RITL-Experiment	1	-53519952	1	02-28-2012	14		11028	Stim/11028-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	2000	2000	2000	0		-999999	1	323586	y	975	324561	0		-999999	-3	327582	y	1883	329465	0		-15	15	322600		0	0	0		-10	10	326595		0	0	8	(1, 10, 10)	TIMES	DECREMENT	DOUBLE	Yes	10	1	y	-999999	12	332597	y	676	333273	TrialProc	10	('TIMES', 'DECREMENT', 'x', 'DOUBLE', 'y')	Trials	BUxUy	10	2	10	Correct	2	5
