Clock.Information	Display.RefreshRate	Experiment	Group	RandomSeed	Session	SessionDate	SessionTime	SessionTimeUtc	Subject	TrialsFile	BlockNum	Blocks	Blocks.Cycle	Blocks.Sample	Final	MeanAccuracy	Procedure	Running	CorrectResponse	Delay1	Delay2	Delay3	Encoding.ACC	Encoding.CRESP	Encoding.DurationError	Encoding.OnsetDelay	Encoding.OnsetTime	Encoding.RESP	Encoding.RT	Encoding.RTTime	Execution.ACC	Execution.CRESP	Execution.DurationError	Execution.OnsetDelay	Execution.OnsetTime	Execution.RESP	Execution.RT	Execution.RTTime	Fixation1.ACC	Fixation1.CRESP	Fixation1.DurationError	Fixation1.OnsetDelay	Fixation1.OnsetTime	Fixation1.RESP	Fixation1.RT	Fixation1.RTTime	Fixation2.ACC	Fixation2.CRESP	Fixation2.DurationError	Fixation2.OnsetDelay	Fixation2.OnsetTime	Fixation2.RESP	Fixation2.RT	Fixation2.RTTime	Foil	Intermediate	Operator1	Operator2	Operator3	Practiced	Probe	Probe.ACC	Probe.CRESP	Probe.DurationError	Probe.OnsetDelay	Probe.OnsetTime	Probe.RESP	Probe.RT	Probe.RTTime	Procedure	Result	Rule	Running	Structure	Trials	Trials.Cycle	Trials.Sample	Type	X	Y
<?xml version="1.0"?>\n<Clock xmlns	60.333	fMRI-RITL-Experiment	1	-2103700711	1	08-24-2011	14	9	11012	Stim/11012-experiment.txt	1	1	1	1	No	100	BlockProc	Blocks	y	2000	8000	10000	1		4	-4	60568		0	0	1		2	-2	72569		0	0	0		-1	1	59573		0	0	0		-3	3	71574		0	0	30	(4, 7, 28)	TIMES	DOUBLE	DECREMENT	Yes	30	1	y	-999999	5	89576	y	693	90269	TrialProc	28	('TIMES', 'DOUBLE', 'x', 'DECREMENT', 'y')	Trials	BUxUy	1	2	1	Foil	2	8
<?xml version="1.0"?>\n<Clock xmlns	60.333	fMRI-RITL-Experiment	1	-2103700711	1	08-24-2011	14	9	11012	Stim/11012-experiment.txt	1	1	1	1	No	100	BlockProc	Blocks	b	4000	2000	6000	1		-5	5	92576		0	0	1		5	-5	106567		0	0	0		-11	11	91582		0	0	0		0	0	105572		0	0	15	(8, 2, 16)	TIMES	DECREMENT	HALF	No	16	1	b	-999999	2	117573	b	743	118316	TrialProc	16	('TIMES', 'DECREMENT', 'x', 'HALF', 'y')	Trials	BUxUy	2	2	2	Correct	9	4
<?xml version="1.0"?>\n<Clock xmlns	60.333	fMRI-RITL-Experiment	1	-2103700711	1	08-24-2011	14	9	11012	Stim/11012-experiment.txt	1	1	1	1	No	100	BlockProc	Blocks	y	4000	2000	0	1		-3	3	120574		0	0	1		-10	10	134581		0	0	0		-8	8	119579		0	0	0		-15	15	133586		0	0	30	(4, 8, 32)	TIMES	DOUBLE	DECREMENT	Yes	30	1	y	-999999	16	145587	y	760	146347	TrialProc	32	('TIMES', 'DOUBLE', 'x', 'DECREMENT', 'y')	Trials	BUxUy	3	2	3	Foil	2	9
<?xml version="1.0"?>\n<Clock xmlns	60.333	fMRI-RITL-Experiment	1	-2103700711	1	08-24-2011	14	9	11012	Stim/11012-experiment.txt	1	1	1	1	No	100	BlockProc	Blocks	b	4000	2000	2000	1		0	0	148571		0	0	1		-7	7	162578		0	0	0		-6	6	147577		0	0	0		-12	12	161583		0	0	30	(14, 2, 28)	TIMES	DOUBLE	DECREMENT	Yes	28	1	b	-999999	15	173585	b	684	174269	TrialProc	28	('TIMES', 'DOUBLE', 'x', 'DECREMENT', 'y')	Trials	BUxUy	4	2	4	Correct	7	3
<?xml version="1.0"?>\n<Clock xmlns	60.333	fMRI-RITL-Experiment	1	-2103700711	1	08-24-2011	14	9	11012	Stim/11012-experiment.txt	1	1	1	1	No	100	BlockProc	Blocks	y	0	6000	2000	1		2	-2	176568		0	0	1		5	-5	186565		0	0	0		-4	4	175574		0	0	0		-16	16	185586		0	0	17	(24, 8, 16)	SUBTRACT	TRIPLE	DOUBLE	No	17	1	y	-999999	12	201582	y	953	202535	TrialProc	16	('SUBTRACT', 'TRIPLE', 'x', 'DOUBLE', 'y')	Trials	BUxUy	5	2	5	Foil	8	4
<?xml version="1.0"?>\n<Clock xmlns	60.333	fMRI-RITL-Experiment	1	-2103700711	1	08-24-2011	14	9	11012	Stim/11012-experiment.txt	1	1	1	1	No	100	BlockProc	Blocks	y	8000	2000	2000	1		4	-4	204566		0	0	1		2	-2	222568		0	0	0		-2	2	203572		0	0	0		-3	3	221573		0	0	16	(3, 6, 18)	TIMES	INCREMENT	DOUBLE	No	16	1	y	-999999	4	233574	y	633	234207	TrialProc	18	('TIMES', 'INCREMENT', 'x', 'DOUBLE', 'y')	Trials	BUxUy	6	2	6	Foil	2	3
<?xml version="1.0"?>\n<Clock xmlns	60.333	fMRI-RITL-Experiment	1	-2103700711	1	08-24-2011	14	9	11012	Stim/11012-experiment.txt	1	1	1	1	No	100	BlockProc	Blocks	b	10000	0	0	1		-5	5	236575		0	0	1		4	-4	256566		0	0	0		-10	10	235580		0	0	0		-1	1	255571		0	0	18	(10, 2, 20)	TIMES	DOUBLE	DECREMENT	Yes	20	1	b	-999999	14	265583	b	593	266176	TrialProc	20	('TIMES', 'DOUBLE', 'x', 'DECREMENT', 'y')	Trials	BUxUy	7	2	7	Correct	5	3
<?xml version="1.0"?>\n<Clock xmlns	60.333	fMRI-RITL-Experiment	1	-2103700711	1	08-24-2011	14	9	11012	Stim/11012-experiment.txt	1	1	1	1	No	100	BlockProc	Blocks	y	2000	2000	6000	1		2	-2	268567		0	0	1		1	-1	280568		0	0	0		-3	3	267572		0	0	0		-5	5	279574		0	0	6	(8, 1, 7)	SUBTRACT	INCREMENT	THIRD	Yes	6	1	y	-999999	6	291575	y	554	292129	TrialProc	7	('SUBTRACT', 'INCREMENT', 'x', 'THIRD', 'y')	Trials	BUxUy	8	2	8	Foil	7	5
<?xml version="1.0"?>\n<Clock xmlns	60.333	fMRI-RITL-Experiment	1	-2103700711	1	08-24-2011	14	9	11012	Stim/11012-experiment.txt	1	1	1	1	No	100	BlockProc	Blocks	y	0	0	2000	1		-6	6	294575		0	0	1		-2	2	304571		0	0	0		-11	11	293580		0	0	0		-7	7	303576		0	0	4	(6, 1, 5)	SUBTRACT	INCREMENT	THIRD	Yes	4	1	y	-999999	2	313571	y	573	314144	TrialProc	5	('SUBTRACT', 'INCREMENT', 'x', 'THIRD', 'y')	Trials	BUxUy	9	2	9	Foil	5	3
<?xml version="1.0"?>\n<Clock xmlns	60.333	fMRI-RITL-Experiment	1	-2103700711	1	08-24-2011	14	9	11012	Stim/11012-experiment.txt	1	1	1	1	No	100	BlockProc	Blocks	b	6000	6000	4000	1		-3	3	316572		0	0	1		1	-1	332568		0	0	0		-8	8	315577		0	0	0		-4	4	331573		0	0	8	(10, 1, 9)	SUBTRACT	INCREMENT	THIRD	Yes	9	1	b	-999999	1	347569	b	638	348207	TrialProc	9	('SUBTRACT', 'INCREMENT', 'x', 'THIRD', 'y')	Trials	BUxUy	10	2	10	Correct	9	3
