Clock.Information	Display.RefreshRate	Experiment	Group	RandomSeed	Session	SessionDate	SessionTime	SessionTimeUtc	Subject	TrialsFile	BlockNum	Blocks	Blocks.Cycle	Blocks.Sample	Final	MeanAccuracy	Procedure	Running	CorrectResponse	Delay1	Delay2	Delay3	Encoding.ACC	Encoding.CRESP	Encoding.DurationError	Encoding.OnsetDelay	Encoding.OnsetTime	Encoding.RESP	Encoding.RT	Encoding.RTTime	Execution.ACC	Execution.CRESP	Execution.DurationError	Execution.OnsetDelay	Execution.OnsetTime	Execution.RESP	Execution.RT	Execution.RTTime	Fixation1.ACC	Fixation1.CRESP	Fixation1.DurationError	Fixation1.OnsetDelay	Fixation1.OnsetTime	Fixation1.RESP	Fixation1.RT	Fixation1.RTTime	Fixation2.ACC	Fixation2.CRESP	Fixation2.DurationError	Fixation2.OnsetDelay	Fixation2.OnsetTime	Fixation2.RESP	Fixation2.RT	Fixation2.RTTime	Foil	Intermediate	Operator1	Operator2	Operator3	Practiced	Probe	Probe.ACC	Probe.CRESP	Probe.DurationError	Probe.OnsetDelay	Probe.OnsetTime	Probe.RESP	Probe.RT	Probe.RTTime	Procedure	Result	Rule	Running	Structure	Trials	Trials.Cycle	Trials.Sample	Type	X	Y
<?xml version="1.0"?>\n<Clock xmlns	59.823	fMRI-RITL-Experiment	1	-90766559	1	03-06-2012	16		11024	Stim/11024-experiment.txt	1	1	1	1	No	80	BlockProc	Blocks	y	0	0	2000	0		-999999	8	54765	y	6376	61141	0		-999999	-2	62755	y	3050	65805	0		-5	5	53762		0	0	0		-12	12	61769		0	0	4	(1, 2, 3)	ADD	HALF	DECREMENT	Yes	3	0	y	-999999	13	67770	b	691	68461	TrialProc	3	('ADD', 'HALF', 'x', 'DECREMENT', 'y')	Trials	BUxUy	1	2	1	Correct	2	3
<?xml version="1.0"?>\n<Clock xmlns	59.823	fMRI-RITL-Experiment	1	-90766559	1	03-06-2012	16		11024	Stim/11024-experiment.txt	1	1	1	1	No	80	BlockProc	Blocks	b	2000	4000	4000	0		-999999	-5	72752	y	1229	73981	0		-999999	-3	78753	y	3004	81757	0		-9	9	71766		0	0	0		-11	11	77767		0	0	4	(2, 1, 3)	ADD	HALF	DECREMENT	Yes	4	1	b	-999999	7	87763	b	1009	88772	TrialProc	3	('ADD', 'HALF', 'x', 'DECREMENT', 'y')	Trials	BUxUy	2	2	2	Foil	4	2
<?xml version="1.0"?>\n<Clock xmlns	59.823	fMRI-RITL-Experiment	1	-90766559	1	03-06-2012	16		11024	Stim/11024-experiment.txt	1	1	1	1	No	80	BlockProc	Blocks	y	2000	2000	2000	0		-999999	-5	94751	y	4333	99084	0		-999999	2	102758	y	2086	104844	0		-8	8	93764		0	0	0		-16	16	101772		0	0	8	(8, 1, 7)	SUBTRACT	DOUBLE	DECREMENT	No	7	1	y	-999999	17	107773	y	783	108556	TrialProc	7	('SUBTRACT', 'DOUBLE', 'x', 'DECREMENT', 'y')	Trials	BUxUy	3	2	3	Correct	4	2
<?xml version="1.0"?>\n<Clock xmlns	59.823	fMRI-RITL-Experiment	1	-90766559	1	03-06-2012	16		11024	Stim/11024-experiment.txt	1	1	1	1	No	80	BlockProc	Blocks	y	2000	4000	6000	0		-999999	-2	112754	y	3026	115780	0		-999999	5	120761	y	3651	124412	0		-12	12	111768		0	0	0		-2	2	119758		0	0	8	(4, 3, 7)	ADD	HALF	DECREMENT	Yes	7	1	y	-999999	16	129772	y	600	130372	TrialProc	7	('ADD', 'HALF', 'x', 'DECREMENT', 'y')	Trials	BUxUy	4	2	4	Correct	8	4
<?xml version="1.0"?>\n<Clock xmlns	59.823	fMRI-RITL-Experiment	1	-90766559	1	03-06-2012	16		11024	Stim/11024-experiment.txt	1	1	1	1	No	80	BlockProc	Blocks	y	10000	6000	0	0		-999999	9	138765	y	3695	142460	0		-999999	7	154763	y	4160	158923	0		-6	6	137762		0	0	0		-4	4	153760		0	0	8	(14, 2, 7)	DIVIDE	DOUBLE	DECREMENT	No	7	1	y	-999999	7	165762	y	569	166331	TrialProc	7	('DIVIDE', 'DOUBLE', 'x', 'DECREMENT', 'y')	Trials	BUxUy	5	2	5	Correct	7	3
<?xml version="1.0"?>\n<Clock xmlns	59.823	fMRI-RITL-Experiment	1	-90766559	1	03-06-2012	16		11024	Stim/11024-experiment.txt	1	1	1	1	No	80	BlockProc	Blocks	b	2000	2000	0	0		-999999	-1	168754	y	3769	172523	0		-999999	6	176761	y	3826	180587	0		-13	13	167768		0	0	0		-3	3	175758		0	0	5	(3, 3, 6)	ADD	HALF	DECREMENT	Yes	5	1	b	-999999	11	183766	b	773	184539	TrialProc	6	('ADD', 'HALF', 'x', 'DECREMENT', 'y')	Trials	BUxUy	6	2	6	Foil	7	4
<?xml version="1.0"?>\n<Clock xmlns	59.823	fMRI-RITL-Experiment	1	-90766559	1	03-06-2012	16		11024	Stim/11024-experiment.txt	1	1	1	1	No	80	BlockProc	Blocks	y	0	2000	2000	0		-999999	3	186758	y	4117	190875	1		-4	4	192759		0	0	0		-17	17	185772		0	0	0		-1	1	191756		0	0	9	(12, 1, 12)	TIMES	TRIPLE	THIRD	Yes	12	1	b	-999999	11	183766	b	773	184539	TrialProc	12	('TIMES', 'TRIPLE', 'x', 'THIRD', 'y')	Trials	BUxUy	7	2	7	Correct	4	3
<?xml version="1.0"?>\n<Clock xmlns	59.823	fMRI-RITL-Experiment	1	-90766559	1	03-06-2012	16		11024	Stim/11024-experiment.txt	1	1	1	1	No	80	BlockProc	Blocks	y	0	2000	0	0		-999999	-4	206751	y	2756	209507	0		-999999	8	210763	y	2672	213435	0		-9	9	205764		0	0	0		-5	5	209760		0	0	7	(6, 2, 8)	ADD	INCREMENT	DECREMENT	No	8	1	y	-999999	6	215761	y	682	216443	TrialProc	8	('ADD', 'INCREMENT', 'x', 'DECREMENT', 'y')	Trials	BUxUy	8	2	8	Correct	5	3
<?xml version="1.0"?>\n<Clock xmlns	59.823	fMRI-RITL-Experiment	1	-90766559	1	03-06-2012	16		11024	Stim/11024-experiment.txt	1	1	1	1	No	80	BlockProc	Blocks	y	2000	2000	8000	0		-999999	-2	218753	y	3633	222386	0		-999999	6	226760	y	4010	230770	0		-12	12	217767		0	0	0		-3	3	225757		0	0	9	(2, 8, 10)	ADD	HALF	DECREMENT	Yes	10	1	y	-999999	10	233764	y	558	234322	TrialProc	10	('ADD', 'HALF', 'x', 'DECREMENT', 'y')	Trials	BUxUy	9	2	9	Correct	4	9
<?xml version="1.0"?>\n<Clock xmlns	59.823	fMRI-RITL-Experiment	1	-90766559	1	03-06-2012	16		11024	Stim/11024-experiment.txt	1	1	1	1	No	80	BlockProc	Blocks	b	8000	4000	2000	0		-999999	10	244764	y	2774	247538	0		-999999	-5	256749	y	3101	259850	0		-7	7	243761		0	0	0		-9	9	255763		0	0	7	(4, 4, 8)	ADD	DOUBLE	HALF	No	7	1	b	-999999	6	265760	b	626	266386	TrialProc	8	('ADD', 'DOUBLE', 'x', 'HALF', 'y')	Trials	BUxUy	10	2	10	Foil	2	8
