Clock.Information	Display.RefreshRate	Experiment	Group	RandomSeed	Session	SessionDate	SessionTime	SessionTimeUtc	Subject	TrialsFile	BlockNum	Blocks	Blocks.Cycle	Blocks.Sample	Final	MeanAccuracy	Procedure	Running	CorrectResponse	Delay1	Delay2	Delay3	Encoding.ACC	Encoding.CRESP	Encoding.DurationError	Encoding.OnsetDelay	Encoding.OnsetTime	Encoding.RESP	Encoding.RT	Encoding.RTTime	Execution.ACC	Execution.CRESP	Execution.DurationError	Execution.OnsetDelay	Execution.OnsetTime	Execution.RESP	Execution.RT	Execution.RTTime	Fixation1.ACC	Fixation1.CRESP	Fixation1.DurationError	Fixation1.OnsetDelay	Fixation1.OnsetTime	Fixation1.RESP	Fixation1.RT	Fixation1.RTTime	Fixation2.ACC	Fixation2.CRESP	Fixation2.DurationError	Fixation2.OnsetDelay	Fixation2.OnsetTime	Fixation2.RESP	Fixation2.RT	Fixation2.RTTime	Foil	Intermediate	Operator1	Operator2	Operator3	Practiced	Probe	Probe.ACC	Probe.CRESP	Probe.DurationError	Probe.OnsetDelay	Probe.OnsetTime	Probe.RESP	Probe.RT	Probe.RTTime	Procedure	Result	Rule	Running	Structure	Trials	Trials.Cycle	Trials.Sample	Type	X	Y
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	1013240329	1	11-08-2011	14		11013	Stim/11013-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	8000	6000	0	0		-999999	6	86242	y	2498	88740	0		-999999	9	98245	y	6287	104532	0		-3	3	85239		0	0	0		-6	6	97242		0	0	45	(21, 2, 42)	TIMES	TRIPLE	THIRD	No	42	1	y	-999999	15	111250	y	1305	112555	TrialProc	42	('TIMES', 'TRIPLE', 'x', 'THIRD', 'y')	Trials	BUxUy	1	2	1	Correct	7	8
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	1013240329	1	11-08-2011	14		11013	Stim/11013-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	b	0	10000	0	0		-999999	6	114242	y	2785	117027	0		-999999	3	118238	y	4717	122955	0		-3	3	113239		0	0	0		-16	16	117251		0	0	12	(9, 2, 11)	ADD	TRIPLE	THIRD	Yes	12	1	b	-999999	14	133249	b	898	134147	TrialProc	11	('ADD', 'TRIPLE', 'x', 'THIRD', 'y')	Trials	BUxUy	2	2	2	Foil	3	7
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	1013240329	1	11-08-2011	14		11013	Stim/11013-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	b	10000	4000	0	0		-999999	6	136241	y	4602	140843	0		-999999	4	152239	y	3260	155499	0		-3	3	135238		0	0	0		-1	1	151236		0	0	2	(9, 8, 1)	SUBTRACT	TRIPLE	DOUBLE	No	2	1	b	-999999	14	161249	b	874	162123	TrialProc	1	('SUBTRACT', 'TRIPLE', 'x', 'DOUBLE', 'y')	Trials	BUxUy	3	2	3	Foil	3	4
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	1013240329	1	11-08-2011	14		11013	Stim/11013-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	0	0	0	0		-999999	6	164241	y	2530	166771	0		-999999	2	168237	y	4318	172555	0		-3	3	163238		0	0	0		-15	15	167250		0	0	20	(18, 1, 19)	ADD	TRIPLE	THIRD	Yes	19	0	y	0	17	173252		0	0	TrialProc	19	('ADD', 'TRIPLE', 'x', 'THIRD', 'y')	Trials	BUxUy	4	2	4	Correct	6	4
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	1013240329	1	11-08-2011	14		11013	Stim/11013-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	b	6000	4000	0	0		-999999	9	176244	y	4367	180611	0		-999999	-5	188230	y	3477	191707	0		-6	6	175241		0	0	0		-8	8	187243		0	0	2	(10, 9, 1)	SUBTRACT	INCREMENT	TRIPLE	No	2	1	b	-999999	5	197240	b	747	197987	TrialProc	1	('SUBTRACT', 'INCREMENT', 'x', 'TRIPLE', 'y')	Trials	BUxUy	5	2	5	Foil	9	3
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	1013240329	1	11-08-2011	14		11013	Stim/11013-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	6000	4000	10000	0		-999999	-3	200232	y	2139	202371	0		-999999	10	210245	y	4373	214618	0		-11	11	199246		0	0	0		-7	7	209242		0	0	14	(12, 1, 12)	TIMES	DOUBLE	HALF	Yes	12	1	y	-999999	5	219239	y	1147	220386	TrialProc	12	('TIMES', 'DOUBLE', 'x', 'HALF', 'y')	Trials	BUxUy	6	2	6	Correct	6	2
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	1013240329	1	11-08-2011	14		11013	Stim/11013-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	y	2000	0	2000	0		-999999	10	232244	y	2814	235058	0		-999999	-5	238229	y	5901	244130	0		-7	7	231241		0	0	0		-8	8	237242		0	0	54	(12, 4, 48)	TIMES	DOUBLE	HALF	Yes	48	1	y	-999999	15	245249	y	713	245962	TrialProc	48	('TIMES', 'DOUBLE', 'x', 'HALF', 'y')	Trials	BUxUy	7	2	7	Correct	6	9
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	1013240329	1	11-08-2011	14		11013	Stim/11013-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	b	2000	6000	2000	0		-999999	-3	250231	y	3035	253266	0		-999999	4	258238	y	3036	261274	0		-11	11	249245		0	0	0		-1	1	257235		0	0	13	(4, 10, 14)	ADD	HALF	INCREMENT	No	13	1	b	-999999	4	269238	b	748	269986	TrialProc	14	('ADD', 'HALF', 'x', 'INCREMENT', 'y')	Trials	BUxUy	8	2	8	Foil	8	9
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	1013240329	1	11-08-2011	14		11013	Stim/11013-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	b	6000	8000	2000	0		-999999	2	274236	y	1934	276170	0		-999999	-2	284232	y	3554	287786	0		-16	16	273250		0	0	0		-12	12	283246		0	0	8	(6, 1, 6)	TIMES	DOUBLE	HALF	Yes	8	1	b	-999999	4	297238	b	956	298194	TrialProc	6	('TIMES', 'DOUBLE', 'x', 'HALF', 'y')	Trials	BUxUy	9	2	9	Foil	3	2
<?xml version="1.0"?>\n<Clock xmlns	59.822	fMRI-RITL-Experiment	1	1013240329	1	11-08-2011	14		11013	Stim/11013-experiment.txt	1	1	1	1	No	90	BlockProc	Blocks	b	10000	0	6000	0		-999999	2	302236	y	2574	304810	0		-999999	10	316244	y	5310	321554	0		-16	16	301250		0	0	0		-7	7	315241		0	0	22	(18, 3, 21)	ADD	TRIPLE	THIRD	Yes	22	1	b	-999999	15	323248	b	817	324065	TrialProc	21	('ADD', 'TRIPLE', 'x', 'THIRD', 'y')	Trials	BUxUy	10	2	10	Foil	6	9
