Clock.Information	Display.RefreshRate	Experiment	Group	RandomSeed	Session	SessionDate	SessionTime	SessionTimeUtc	Subject	TrialsFile	BlockNum	Blocks	Blocks.Cycle	Blocks.Sample	Final	MeanAccuracy	Procedure	Running	CorrectResponse	Delay1	Delay2	Delay3	Encoding.ACC	Encoding.CRESP	Encoding.DurationError	Encoding.OnsetDelay	Encoding.OnsetTime	Encoding.RESP	Encoding.RT	Encoding.RTTime	Execution.ACC	Execution.CRESP	Execution.DurationError	Execution.OnsetDelay	Execution.OnsetTime	Execution.RESP	Execution.RT	Execution.RTTime	Fixation1.ACC	Fixation1.CRESP	Fixation1.DurationError	Fixation1.OnsetDelay	Fixation1.OnsetTime	Fixation1.RESP	Fixation1.RT	Fixation1.RTTime	Fixation2.ACC	Fixation2.CRESP	Fixation2.DurationError	Fixation2.OnsetDelay	Fixation2.OnsetTime	Fixation2.RESP	Fixation2.RT	Fixation2.RTTime	Foil	Intermediate	Operator1	Operator2	Operator3	Practiced	Probe	Probe.ACC	Probe.CRESP	Probe.DurationError	Probe.OnsetDelay	Probe.OnsetTime	Probe.RESP	Probe.RT	Probe.RTTime	Procedure	Result	Rule	Running	Structure	Trials	Trials.Cycle	Trials.Sample	Type	X	Y
<?xml version="1.0"?>\n<Clock xmlns	59.821	fMRI-RITL-Experiment	1	98782936	1	04-12-2012	16		11084	Stim/11084-experiment.txt	1	1	1	1	No	80	BlockProc	Blocks	b	8000	8000	0	0		-999999	7	48943	b	3329	52272	0		-999999	-1	62935	b	4897	67832	0		-4	4	47940		0	0	0		-12	12	61948		0	0	42	(9, 5, 45)	TIMES	TRIPLE	INCREMENT	No	42	1	b	-999999	4	75940	b	764	76704	TrialProc	45	('TIMES', 'TRIPLE', 'x', 'INCREMENT', 'y')	Trials	BUxUy	1	2	1	Foil	3	4
<?xml version="1.0"?>\n<Clock xmlns	59.821	fMRI-RITL-Experiment	1	98782936	1	04-12-2012	16		11084	Stim/11084-experiment.txt	1	1	1	1	No	80	BlockProc	Blocks	y	2000	0	6000	0		-999999	-4	78932	y	5428	84360	0		-999999	9	88945	b	5775	94720	0		-10	10	77946		0	0	0		-7	7	87943		0	0	30	(27, 4, 31)	ADD	TRIPLE	HALF	No	31	1	y	-999999	14	95950	y	618	96568	TrialProc	31	('ADD', 'TRIPLE', 'x', 'HALF', 'y')	Trials	BUxUy	2	2	2	Correct	9	8
<?xml version="1.0"?>\n<Clock xmlns	59.821	fMRI-RITL-Experiment	1	98782936	1	04-12-2012	16		11084	Stim/11084-experiment.txt	1	1	1	1	No	80	BlockProc	Blocks	y	4000	4000	2000	0		-999999	7	104943	y	3313	108256	0		-999999	4	114940	y	4756	119696	0		-4	4	103940		0	0	0		-1	1	113937		0	0	9	(4, 6, 10)	ADD	INCREMENT	TRIPLE	Yes	10	0	y	-999999	14	123950	b	610	124560	TrialProc	10	('ADD', 'INCREMENT', 'x', 'TRIPLE', 'y')	Trials	BUxUy	3	2	3	Correct	3	2
<?xml version="1.0"?>\n<Clock xmlns	59.821	fMRI-RITL-Experiment	1	98782936	1	04-12-2012	16		11084	Stim/11084-experiment.txt	1	1	1	1	No	80	BlockProc	Blocks	y	0	6000	2000	0		-999999	-5	128931	y	4501	133432	0		-999999	-3	134933	y	4451	139384	0		-9	9	127945		0	0	0		-10	10	133946		0	0	14	(8, 2, 16)	TIMES	DOUBLE	THIRD	No	16	1	y	-999999	13	145949	y	667	146616	TrialProc	16	('TIMES', 'DOUBLE', 'x', 'THIRD', 'y')	Trials	BUxUy	4	2	4	Correct	4	6
<?xml version="1.0"?>\n<Clock xmlns	59.821	fMRI-RITL-Experiment	1	98782936	1	04-12-2012	16		11084	Stim/11084-experiment.txt	1	1	1	1	No	80	BlockProc	Blocks	y	0	6000	2000	0		-999999	-5	150931	y	3293	154224	0		-999999	-4	156932	y	4420	161352	0		-8	8	149944		0	0	0		-9	9	155945		0	0	6	(15, 3, 5)	DIVIDE	TRIPLE	HALF	No	5	1	y	-999999	12	167948	y	556	168504	TrialProc	5	('DIVIDE', 'TRIPLE', 'x', 'HALF', 'y')	Trials	BUxUy	5	2	5	Correct	5	6
<?xml version="1.0"?>\n<Clock xmlns	59.821	fMRI-RITL-Experiment	1	98782936	1	04-12-2012	16		11084	Stim/11084-experiment.txt	1	1	1	1	No	80	BlockProc	Blocks	b	6000	2000	4000	0		-999999	10	172946	y	2901	175847	0		-999999	8	182943	y	4216	187159	0		-7	7	171943		0	0	0		-5	5	181940		0	0	18	(5, 12, 17)	ADD	INCREMENT	TRIPLE	Yes	18	1	b	-999999	11	189947	b	637	190584	TrialProc	17	('ADD', 'INCREMENT', 'x', 'TRIPLE', 'y')	Trials	BUxUy	6	2	6	Foil	4	4
<?xml version="1.0"?>\n<Clock xmlns	59.821	fMRI-RITL-Experiment	1	98782936	1	04-12-2012	16		11084	Stim/11084-experiment.txt	1	1	1	1	No	80	BlockProc	Blocks	b	6000	2000	0	0		-999999	-2	196934	y	2809	199743	0		-999999	-4	206931	y	5956	212887	0		-12	12	195948		0	0	0		-10	10	205945		0	0	3	(8, 3, 2)	DIVIDE	DOUBLE	HALF	No	3	1	b	-999999	6	215941	b	834	216775	TrialProc	2	('DIVIDE', 'DOUBLE', 'x', 'HALF', 'y')	Trials	BUxUy	7	2	7	Foil	4	7
<?xml version="1.0"?>\n<Clock xmlns	59.821	fMRI-RITL-Experiment	1	98782936	1	04-12-2012	16		11084	Stim/11084-experiment.txt	1	1	1	1	No	80	BlockProc	Blocks	b	2000	2000	8000	0		-999999	-2	218933	y	3106	222039	0		-999999	6	226941	y	2946	229887	0		-12	12	217947		0	0	0		-3	3	225938		0	0	5	(6, 1, 6)	TIMES	DECREMENT	THIRD	No	5	1	b	-999999	4	231939	b	524	232463	TrialProc	6	('TIMES', 'DECREMENT', 'x', 'THIRD', 'y')	Trials	BUxUy	8	2	8	Foil	7	3
<?xml version="1.0"?>\n<Clock xmlns	59.821	fMRI-RITL-Experiment	1	98782936	1	04-12-2012	16		11084	Stim/11084-experiment.txt	1	1	1	1	No	80	BlockProc	Blocks	y	2000	6000	8000	0		-999999	3	242938	y	3349	246287	0		-999999	10	250945	y	7846	258791	0		-17	17	241952		0	0	0		-7	7	249942		0	0	29	(4, 24, 28)	ADD	INCREMENT	TRIPLE	Yes	28	1	y	-999999	5	265940	y	659	266599	TrialProc	28	('ADD', 'INCREMENT', 'x', 'TRIPLE', 'y')	Trials	BUxUy	9	2	9	Correct	3	8
<?xml version="1.0"?>\n<Clock xmlns	59.821	fMRI-RITL-Experiment	1	98782936	1	04-12-2012	16		11084	Stim/11084-experiment.txt	1	1	1	1	No	80	BlockProc	Blocks	y	0	4000	2000	0		-999999	5	276940	y	1931	278871	1		0	0	280935		0	0	0		-2	2	275937		0	0	0		-14	14	279949		0	0	2	(2, 1, 1)	SUBTRACT	DECREMENT	THIRD	No	1	1	y	-999999	5	265940	y	659	266599	TrialProc	1	('SUBTRACT', 'DECREMENT', 'x', 'THIRD', 'y')	Trials	BUxUy	10	2	10	Correct	3	5
